model,row_id,Subject,cutoff_label,cutoff,max_abs_dfbetas,flagged_any,flagged_terms
left_interaction,890,154431,max |DFBETAS| > .20,0.2,0.04878713177389174,FALSE,
left_interaction,395,181232,max |DFBETAS| > .20,0.2,0.04867296108406381,FALSE,
left_interaction,744,106521,max |DFBETAS| > .20,0.2,0.048667549165205444,FALSE,
left_interaction,793,109123,max |DFBETAS| > .20,0.2,0.04782040986395062,FALSE,
left_interaction,627,395251,max |DFBETAS| > .20,0.2,0.047799270610751614,FALSE,
left_interaction,855,910241,max |DFBETAS| > .20,0.2,0.04766432532894276,FALSE,
left_interaction,558,167238,max |DFBETAS| > .20,0.2,0.04754100493896365,FALSE,
left_interaction,369,172332,max |DFBETAS| > .20,0.2,0.04740440626298555,FALSE,
left_interaction,470,194847,max |DFBETAS| > .20,0.2,0.04721915666185561,FALSE,
left_interaction,817,812746,max |DFBETAS| > .20,0.2,0.047214141650302084,FALSE,
left_interaction,658,145834,max |DFBETAS| > .20,0.2,0.047199707277916954,FALSE,
left_interaction,631,308129,max |DFBETAS| > .20,0.2,0.047167537976412204,FALSE,
left_interaction,868,176239,max |DFBETAS| > .20,0.2,0.046901992134723326,FALSE,
left_interaction,906,599469,max |DFBETAS| > .20,0.2,0.04672229446873169,FALSE,
left_interaction,530,110613,max |DFBETAS| > .20,0.2,0.046668059794550035,FALSE,
left_interaction,834,227432,max |DFBETAS| > .20,0.2,0.04653664749317656,FALSE,
left_interaction,390,111312,max |DFBETAS| > .20,0.2,0.04636160714415062,FALSE,
left_interaction,371,210415,max |DFBETAS| > .20,0.2,0.04626503594182678,FALSE,
left_interaction,846,157336,max |DFBETAS| > .20,0.2,0.046130987753284385,FALSE,
left_interaction,616,833249,max |DFBETAS| > .20,0.2,0.046103535328224705,FALSE,
left_interaction,388,211922,max |DFBETAS| > .20,0.2,0.046047031110351744,FALSE,
left_interaction,381,459453,max |DFBETAS| > .20,0.2,0.045910446778289746,FALSE,
left_interaction,808,159946,max |DFBETAS| > .20,0.2,0.04582905005304545,FALSE,
left_interaction,869,228434,max |DFBETAS| > .20,0.2,0.045537390039544164,FALSE,
left_interaction,903,559053,max |DFBETAS| > .20,0.2,0.04531824821424816,FALSE,
left_interaction,707,297655,max |DFBETAS| > .20,0.2,0.04500933006125911,FALSE,
left_interaction,933,108222,max |DFBETAS| > .20,0.2,0.04474970811455795,FALSE,
left_interaction,887,366042,max |DFBETAS| > .20,0.2,0.044275412679756806,FALSE,
left_interaction,451,947668,max |DFBETAS| > .20,0.2,0.044125803343168804,FALSE,
left_interaction,416,751550,max |DFBETAS| > .20,0.2,0.04406889177808645,FALSE,
left_interaction,397,179245,max |DFBETAS| > .20,0.2,0.04402901815306198,FALSE,
left_interaction,777,611938,max |DFBETAS| > .20,0.2,0.04400776167551531,FALSE,
left_interaction,529,192136,max |DFBETAS| > .20,0.2,0.04360551993950584,FALSE,
left_interaction,776,562345,max |DFBETAS| > .20,0.2,0.043540813329199415,FALSE,
left_interaction,659,101006,max |DFBETAS| > .20,0.2,0.04334500628840198,FALSE,
left_interaction,535,729557,max |DFBETAS| > .20,0.2,0.04333718737795873,FALSE,
left_interaction,830,112516,max |DFBETAS| > .20,0.2,0.04294807068412395,FALSE,
left_interaction,833,870861,max |DFBETAS| > .20,0.2,0.042895496379274235,FALSE,
left_interaction,798,129028,max |DFBETAS| > .20,0.2,0.04284557902825188,FALSE,
left_interaction,387,144832,max |DFBETAS| > .20,0.2,0.04243900667990854,FALSE,
left_interaction,355,192540,max |DFBETAS| > .20,0.2,0.04237248734933375,FALSE,
left_interaction,693,826353,max |DFBETAS| > .20,0.2,0.04228786772199903,FALSE,
left_interaction,862,217126,max |DFBETAS| > .20,0.2,0.04223845900733437,FALSE,
left_interaction,476,709551,max |DFBETAS| > .20,0.2,0.04194158401317807,FALSE,
left_interaction,444,188448,max |DFBETAS| > .20,0.2,0.04178428778865161,FALSE,
left_interaction,641,859671,max |DFBETAS| > .20,0.2,0.04177816156600067,FALSE,
left_interaction,657,119833,max |DFBETAS| > .20,0.2,0.041652805435749694,FALSE,
left_interaction,823,856463,max |DFBETAS| > .20,0.2,0.04161480283930064,FALSE,
left_interaction,542,647858,max |DFBETAS| > .20,0.2,0.041528066929826496,FALSE,
left_interaction,417,782561,max |DFBETAS| > .20,0.2,0.04138460775364878,FALSE,
left_interaction,405,100408,max |DFBETAS| > .20,0.2,0.04136661032004621,FALSE,
left_interaction,612,175742,max |DFBETAS| > .20,0.2,0.04127419460973918,FALSE,
left_interaction,432,852455,max |DFBETAS| > .20,0.2,0.041117425975954434,FALSE,
left_interaction,611,101410,max |DFBETAS| > .20,0.2,0.040864094802586175,FALSE,
left_interaction,820,130417,max |DFBETAS| > .20,0.2,0.04045020276637382,FALSE,
left_interaction,732,856968,max |DFBETAS| > .20,0.2,0.04039042082711938,FALSE,
left_interaction,725,573249,max |DFBETAS| > .20,0.2,0.039777761688929485,FALSE,
left_interaction,561,724446,max |DFBETAS| > .20,0.2,0.039638835768207765,FALSE,
left_interaction,770,131419,max |DFBETAS| > .20,0.2,0.03912885536891266,FALSE,
left_interaction,496,322224,max |DFBETAS| > .20,0.2,0.039081914164215394,FALSE,
left_interaction,383,927359,max |DFBETAS| > .20,0.2,0.03874099018103831,FALSE,
left_interaction,464,237334,max |DFBETAS| > .20,0.2,0.038664130338700656,FALSE,
left_interaction,500,912447,max |DFBETAS| > .20,0.2,0.03865670802704656,FALSE,
left_interaction,586,133625,max |DFBETAS| > .20,0.2,0.038594332967272015,FALSE,
left_interaction,578,182739,max |DFBETAS| > .20,0.2,0.03836707575413189,FALSE,
left_interaction,670,151526,max |DFBETAS| > .20,0.2,0.038343275702745365,FALSE,
left_interaction,764,108828,max |DFBETAS| > .20,0.2,0.0383080813286403,FALSE,
left_interaction,567,156435,max |DFBETAS| > .20,0.2,0.03828936369352236,FALSE,
left_interaction,430,103818,max |DFBETAS| > .20,0.2,0.03828117089210288,FALSE,
left_interaction,548,397760,max |DFBETAS| > .20,0.2,0.038213519817835065,FALSE,
left_interaction,565,210617,max |DFBETAS| > .20,0.2,0.038127840267085246,FALSE,
